"dispersal_scale","sigma","divergence_threshold","model","NSP","LDG","Occ","Gamma","PD","MPD","MNTD","MBS","SDBS","MT","SDT","TBS"
362.395256916996,0.00644268774703557,1.92490118577075,"SA_model_115",88,0.643657128255368,0.975169300225734,7.41974461753545,0.841482293913969,0.828564342281408,0.828564342281408,0.716110129450275,0.023896428282453,1.0745792375957,0.0588069080669764,-0.1465547466108
418.553359683794,0.00302766798418972,2.17786561264822,"SA_model_116",19,0.423121815106549,0.975169300225734,1.46133573245444,1.45748751540678,1.18968046049072,1.18968046049072,0.604187408669536,0.0170551416600724,0.967209819414469,0.043542051364445,0.11766862170088
643.185770750988,0.00758102766798419,1.16600790513834,"SA_model_117",11,0.141690277058657,0.977426636568849,-3.19197763892035,1.12037759033832,0.930654645505263,0.930654645505263,0.726463971492772,0.0359074012397484,1.11895078103673,0.076032583424136,-0.395604395604396
530.869565217391,0.00530434782608696,1.67193675889328,"SA_model_118",11,0.20791637612822,0.975169300225734,-2.21291858455227,0.86845586309715,0.811256314114987,0.811256314114987,0.675571981013838,0.0163181865206898,1.02697387732192,0.0516766159290422,-0.0607142857142857
306.237154150198,0.00985770750988142,2.68379446640316,"SA_model_119",100,0.445327700379719,0.975169300225734,9.49942848644928,0.908136333875525,1.01200451643596,1.01200451643596,0.828520491599151,0.040943117590306,1.16104597926713,0.0602287530763591,0.404006553725342
278.158102766798,0.0013201581027668,1.79841897233202,"SA_model_120",1233,0.335238945164968,0.975169300225734,-455.708698826483,-0.900461215646728,0.0534451845642082,0.0534451845642082,0.544581280032011,0.00509300303907704,0.863759850076314,0.0504674100371496,0.0326447468299027
502.790513833992,0.00587351778656126,2.8102766798419,"SA_model_121",10,0.181643256644024,0.975169300225734,-4.89897948556636,-3.20786788153544e-16,0,0,0.702145168677426,0.0211224328193935,1.03696658548397,0.0651560984654066,0.321212121212121
615.106719367589,0.00359683794466403,2.30434782608696,"SA_model_122",10,0.183231736463694,0.975169300225734,-3.47520519244657,0.955674850900158,0.955674850900026,0.955674850900026,0.621986515324066,0.00979514109005388,0.970173104563317,0.0568928178640038,-0.111888111888112
390.474308300395,0.0081501976284585,1.29249011857708,"SA_model_123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334.316205533597,0.00473517786561265,2.55731225296443,"SA_model_124",40,0.427820349733547,0.975169300225734,2.32298929584247,1.04868310661097,1.04952887136277,1.04952887136277,0.651506479341815,0.0193707981362922,1.01440928617937,0.0454948490401957,-0.0711616741467488
558.948616600791,0.00928853754940712,1.54545454545455,"SA_model_125",10,0.0907745383176088,0.975169300225734,-4.16721134890334,0.75251587342063,0.752515873420663,0.752515873420663,0.789202130159845,0.0347070139676486,1.14280647522706,0.0525711166024718,-0.2
446.632411067194,0.00245849802371541,1.0395256916996,"SA_model_126",1098,0.668555380641745,0.975169300225734,39.3599857165731,-0.394229346534423,2.34307120718547,2.34307120718547,0.577521262809918,0.0077090915846476,0.947983352447302,0.0322221416281896,0.0666330058177176
222,0.00701185770750988,2.05138339920949,"SA_model_127",1997,0.259895906513992,0.975169300225734,-303.662575366308,0.487908192290179,1.00490568412976,1.00490568412976,0.741961931996928,0.0254533950190039,0.965443765832583,0.0317495019474544,-0.0117691182336317
223.754940711462,0.00398814229249012,2.58102766798419,"SA_model_128",1414,0.194646074620572,0.970654627539503,-256.242799310845,-0.623869155729865,0.379607579982453,0.379607579982453,0.631023781506377,0.0150369183860842,0.938557753390739,0.0595926857643276,0.00497204807622619
448.387351778656,0.00854150197628459,1.56916996047431,"SA_model_129",21,0.394478355275238,0.975169300225734,-0.000963295030599008,1.44010639016893,1.43514555187058,1.43514555187058,0.78322182093467,0.035576369003294,1.15155376312231,0.0576653803015232,-0.139516129032258
560.703557312253,0.00171146245059289,1.06324110671937,"SA_model_130",12,0.283492554778083,0.975169300225734,-2.20758303511126,0.954637985270243,1.03067140121878,1.03067140121878,0.554728110927784,0.00607804657665807,0.894954733998531,0.0500489988070442,-0.211764705882353
336.071146245059,0.00626482213438735,2.07509881422925,"SA_model_131",127,0.554355091127103,0.975169300225734,10.5978981684473,0.957399243824919,1.0332761654261,1.0332761654261,0.702519918223303,0.0224008880366443,1.07426879439985,0.0408254172121284,-0.0220920841292274
392.229249011858,0.0028498023715415,1.82213438735178,"SA_model_132",50,0.550912509717407,0.975169300225734,2.79220126005903,1.11531169246731,1.03616037720567,1.03616037720567,0.589956817825641,0.00792707088392881,0.949509521681523,0.0343809699619858,-0.0888916327118574
616.861660079051,0.00740316205533597,2.83399209486166,"SA_model_133",10,0.134453299145654,0.977426636568849,-4.89897948556636,-2.56629430522835e-16,0,0,0.740419982919872,0.0233155617035658,1.09448651072819,0.0536607268456926,-0.224242424242424
504.545454545455,0.00512648221343874,2.32806324110672,"SA_model_134",12,0.178468186546124,0.977426636568849,-3.41591728162246,0.340243618452423,0.215380859964697,0.215380859964697,0.671544718254884,0.0206039950866489,1.02556477332923,0.0525382392665279,-0.0164835164835165
279.913043478261,0.0096798418972332,1.31620553359684,"SA_model_135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307.99209486166,0.00114229249011858,2.20158102766798,"SA_model_136",313,0.545601954170051,0.975169300225734,14.0998464776235,-0.412062139138147,0.0124866565320707,0.0124866565320707,0.538382490187655,0.00422162309037876,0.871917243447382,0.0428688366440242,-0.105754968469617
532.624505928854,0.00569565217391304,1.1897233201581,"SA_model_137",19,0.357399479584811,0.975169300225734,-0.829615552786714,0.937872045337633,0.829026202084969,0.829026202084969,0.693331802703806,0.0167872625138154,1.04815220052643,0.0479224910126612,0.388461538461539
644.940711462451,0.00341897233201581,1.69565217391304,"SA_model_138",11,0.207667371092484,0.975169300225734,-3.90301109861164,0.608797801012036,0.608797801012277,0.608797801012277,0.609922877846265,0.00948395194732864,0.966102749873997,0.0577300243174625,0.111888111888112
420.308300395257,0.00797233201581028,2.70750988142292,"SA_model_139",17,0.307946681801162,0.975169300225734,-1.72555147872175,0.857390002815345,0.935645601229764,0.935645601229764,0.757657904022816,0.0305432214484649,1.11632878251706,0.0523114822703568,-0.0333333333333333
364.150197628458,0.00455731225296443,1.44268774703557,"SA_model_140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588.782608695652,0.00911067193675889,2.45454545454545,"SA_model_141",10,0.155484043493069,0.975169300225734,-4.89897948556636,-1.60393394076772e-16,0,0,0.789724212908429,0.0335738123264592,1.14573467756421,0.0578472569284356,-0.163636363636364
476.466403162055,0.00228063241106719,2.9604743083004,"SA_model_142",13,0.224790302893354,0.975169300225734,-3.13334639026341,0.636706037381058,0.636706037381079,0.636706037381079,0.572124525065469,0.00824221090437985,0.930716874335964,0.0554260618586121,0.2
251.833992094862,0.00683399209486166,1.94861660079051,"SA_model_143",1931,0.22210488368101,0.975169300225734,-15.0841552832827,-1.99790137488983,-1.6021397580838,-1.6021397580838,0.716607134445146,0.0217865931963416,1.01493117316277,0.0487411915988008,-0.0613797427990061
265.873517786561,0.00256521739130435,1.12648221343874,"SA_model_144",4795,0.201256280379487,0.975169300225734,-492.828719020814,2.59240556346254,4.22632851517593,4.22632851517593,0.585743115701823,0.00923294923333458,0.866794489047804,0.0591511433889797,-0.0191523810444281
490.505928853755,0.00711857707509881,2.13833992094862,"SA_model_145",13,0.239316014783865,0.975169300225734,-3.67479528765193,0.252423608386485,0.259873902424532,0.259873902424532,0.718663136233782,0.0231344252307577,1.06563323778546,0.0497364720927396,-0.489010989010989
602.822134387352,0.00484189723320158,2.64426877470356,"SA_model_146",10,0.14024104324116,0.975169300225734,-4.89897948556636,-4.17022824599607e-16,0,0,0.664031527449786,0.0158280825918052,1.0014439825916,0.060014404228052,0.745454545454545
378.189723320158,0.00939525691699605,1.63241106719368,"SA_model_147",90,0.568560585796019,0.975169300225734,6.70066902352254,1.48383005335504,1.2114511729061,1.2114511729061,0.801174279717607,0.0346223337845981,1.17187379071275,0.0509943614953309,-0.389034013193206
434.347826086957,0.00370355731225296,2.39130434782609,"SA_model_148",11,0.233238270774096,0.975169300225734,-3.21297616421088,0.930474364551536,0.917665324958254,0.917665324958254,0.624045037169972,0.0102790808621588,0.967202361068362,0.0604321229000248,0.384615384615385
658.98023715415,0.00825691699604743,1.37944664031621,"SA_model_149",10,0.169268944944308,0.975169300225734,-2.93214705373183,1.29317591507615,1.10344789491241,1.10344789491241,0.79489446549762,0.0315043587143441,1.12883474150059,0.0768050064217011,0.637362637362637
546.664031620553,0.00142687747035573,1.88537549407115,"SA_model_150",11,0.212429914400726,0.975169300225734,-3.93010403821242,0.532531511814384,0.517601841437793,0.517601841437793,0.546320935133627,0.00497169234594185,0.895633193598853,0.0558363130040334,0.0699300699300699
322.03162055336,0.0059802371541502,2.89723320158103,"SA_model_151",44,0.461829547578826,0.975169300225734,2.72585931435351,1.15505745173548,1.09156839684857,1.09156839684857,0.696669457046016,0.0223942284610528,1.03479840843561,0.0526833035959952,0.514580403187998
293.95256916996,0.00541106719367589,1.50592885375494,"SA_model_152",1192,0.268778005706188,0.975169300225734,3.32243769756544,-1.88959035577998,-1.74161395278826,-1.74161395278826,0.667369624694718,0.0189991223788695,0.963147671502993,0.0477729172881931,0.0547600350566385
518.584980237154,0.00996442687747036,2.51778656126482,"SA_model_153",10,0.114202040981071,0.975169300225734,-4.89897948556636,-2.56629430522835e-16,0,0,0.821544131646163,0.0327734141377956,1.1648171006873,0.0673513391621046,-0.503030303030303
630.901185770751,0.00313438735177866,2.01185770750988,"SA_model_154",11,0.17415232717793,0.977426636568849,-3.53871730780299,0.772986315660291,0.772986315660225,0.772986315660225,0.601685063936068,0.00523719316943485,0.949696386337187,0.050473756128863,0.398601398601399
406.268774703557,0.00768774703557312,1,"SA_model_155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350.110671936759,0.00199604743083004,2.77075098814229,"SA_model_156",39,0.466251246092839,0.975169300225734,0.667357300529988,1.25934101748631,1.25488127615872,1.25488127615872,0.563944882684944,0.00588484391617443,0.929910549099142,0.0424748777161691,0.207177033492823
574.743083003953,0.00654940711462451,1.75889328063241,"SA_model_157",11,0.171595402636843,0.975169300225734,-4.44126345088484,-0.162091727099558,-0.162091727099513,-0.162091727099513,0.722654692666425,0.0200047443939032,1.06504170973478,0.0710583383067866,-0.2
462.426877470356,0.00427272727272727,1.25296442687747,"SA_model_158",828,0.65281258833979,0.977426636568849,32.262146943848,0.288771996262169,1.72584282969014,1.72584282969014,0.640150558145816,0.0146513668667906,1.00231370021143,0.0296971672433243,0.136896153413549
237.794466403162,0.00882608695652174,2.26482213438735,"SA_model_159",938,0.178008657683198,0.972911963882618,-2.43838640924623,-1.75148223947195,-1.33537304521873,-1.33537304521873,0.793108171136962,0.0309764635922794,1.08837949424685,0.0542933589432166,-0.256501883666524
244.814229249012,0.00156916996047431,1.66403162055336,"SA_model_160",2012,0.286602854564555,0.975169300225734,-194.20190446788,-0.0519546348549664,1.19703207153698,1.19703207153698,0.551044336200808,0.0055985709134502,0.869206581342219,0.0477609118410884,0.0336054031460061
469.446640316206,0.00612252964426878,2.67588932806324,"SA_model_161",10,0.153707457484116,0.975169300225734,-4.89897948556636,-2.56629430522835e-16,0,0,0.701596114004266,0.0172847841330856,1.0400894830812,0.0577369750769103,-0.36969696969697
581.762845849802,0.00384584980237154,2.1699604743083,"SA_model_162",10,0.181400176684184,0.975169300225734,-4.13600552642791,0.760939197745548,0.760939197745545,0.760939197745545,0.628098484808712,0.0139498070558076,0.973688157482529,0.0623018110192348,0.481818181818182
357.130434782609,0.00839920948616601,1.15810276679842,"SA_model_163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.288537549407,0.00498418972332016,2.92885375494071,"SA_model_164",13,0.278115421900655,0.975169300225734,-3.68980477223427,0.341789812987202,0.371176309243781,0.371176309243781,0.655303631980901,0.0219762442233143,1.00711241104236,0.0573991029675675,0.134065934065934
637.920948616601,0.00953754940711463,1.91699604743083,"SA_model_165",10,0.11196582775098,0.977426636568849,-4.16721134890334,0.863424028308981,0.86342402830906,0.86342402830906,0.793012865560602,0.0421326134150403,1.17921031857368,0.0770923016279248,-0.290909090909091
525.604743083004,0.00270750988142292,1.41106719367589,"SA_model_166",30,0.492251040784251,0.975169300225734,0.838793562220297,0.801730360002387,0.688644534195631,0.688644534195631,0.587627520313235,0.00939792756320716,0.959066727928203,0.0369515531295335,-0.170039263062519
300.97233201581,0.00726086956521739,2.42292490118577,"SA_model_167",106,0.499019768112463,0.975169300225734,9.05131875263396,0.696045027194087,0.84602134464658,0.84602134464658,0.729985242247931,0.0227035198028553,1.0834180091076,0.0506979864412249,0.238822737637463
329.051383399209,0.00327667984189723,1.03162055335968,"SA_model_168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553.683794466403,0.0078300395256917,2.04347826086957,"SA_model_169",10,0.146225519059349,0.975169300225734,-4.89897948556636,-1.92472072892126e-16,0,0,0.764341363308061,0.0379405118724778,1.10043935779598,0.0659902046587201,0.36969696969697
666,0.001,2.54940711462451,"SA_model_170",10,0.134807679498528,0.977426636568849,-3.4459187074646,0.896667569727717,0.896667569727848,0.896667569727848,0.532037339620395,0.00408984689618331,0.889418119095769,0.0574501293121135,0.272727272727273
441.367588932806,0.00555335968379447,1.53754940711462,"SA_model_171",24,0.425992689446387,0.975169300225734,-0.431981298420874,1.2353412898525,0.999082977332977,0.999082977332977,0.688428778663227,0.0201543826086319,1.03722553007513,0.0409292736734868,0.0751466275659824
385.209486166008,0.00213833992094862,2.29644268774704,"SA_model_172",28,0.489130272515695,0.975169300225734,1.35431888025017,0.955738908517144,0.92148784729245,0.92148784729245,0.568335559145166,0.0065565650367247,0.923537777688089,0.0439279168286895,0.226074700493305
609.841897233202,0.00669169960474308,1.28458498023715,"SA_model_173",11,0.16565354590057,0.975169300225734,-4.58841529724387,0.0281773660818367,0.0281773660817948,0.0281773660817948,0.714223485344025,0.0294558241201738,1.06471457327165,0.0704604363767422,0.0727272727272727
497.525691699605,0.00441501976284585,1.79051383399209,"SA_model_174",11,0.200473543839435,0.977426636568849,-4.06879614146695,0.495182202825174,0.495182202825082,0.495182202825082,0.632311482958857,0.0207407363592547,1.00041536490997,0.052230373515356,-0.657342657342657
272.893280632411,0.00896837944664032,2.80237154150198,"SA_model_175",215,0.336624906568107,0.975169300225734,10.3760357810082,-0.0553433770467111,0.370678588029214,0.370678588029214,0.780484926038891,0.0283282428031375,1.1391550923818,0.0613110394724104,-0.133753268291666
258.853754940711,0.004699604743083,2.10671936758893,"SA_model_176",1465,0.287778888965594,0.975169300225734,-153.976872971429,-1.05347746225888,-0.754873251248912,-0.754873251248912,0.654467432126172,0.0182730073332733,0.939817852384207,0.045603414715419,0.0195255711827293
483.486166007905,0.00925296442687747,1.09486166007905,"SA_model_177",619,0.434957254092067,0.975169300225734,26.6688245041748,2.5223790343002,3.49908791658547,3.49908791658547,0.801624328767674,0.0393201461766095,1.20162045435109,0.0370736167837791,0.273811146041661
595.802371541502,0.00242292490118577,1.60079051383399,"SA_model_178",10,0.196531847693496,0.975169300225734,-4.89897948556636,-3.52865466968898e-16,0,0,0.575314177282419,0.00764169482702444,0.921686699187926,0.0542379930365912,0.00606060606060606
371.169960474308,0.00697628458498024,2.61264822134387,"SA_model_179",25,0.43494375967281,0.975169300225734,0.789832877376172,1.33943639207435,1.12333706749179,1.12333706749179,0.720484169288017,0.0281849711185259,1.09339610172818,0.0512060987871677,-0.425210084033613
427.328063241107,0.00128458498023715,1.34782608695652,"SA_model_180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651.9604743083,0.00583794466403162,2.3596837944664,"SA_model_181",10,0.144597506899447,0.977426636568849,-4.10464445110435,0.76069560408052,0.760695604080627,0.760695604080627,0.696234633676812,0.0315299562051794,1.04394074930363,0.0591698613997695,-0.245454545454545
539.644268774704,0.00356126482213439,2.86561264822134,"SA_model_182",11,0.139804659952598,0.975169300225734,-3.22002412888668,0.742816914234475,0.742816914234502,0.742816914234502,0.618649997363112,0.0121824625206212,0.960490893179867,0.0540762815641096,0.142857142857143
315.01185770751,0.00811462450592886,1.85375494071146,"SA_model_183",409,0.562657623599417,0.975169300225734,15.6914884440727,-0.582878081448424,0.393687955899532,0.393687955899532,0.768668492825087,0.0333654764531185,1.10139632973659,0.0542336405031875,-0.124757689124683
286.932806324111,0.00299209486166008,2.73913043478261,"SA_model_184",174,0.377131973886507,0.972911963882618,10.697778400063,-0.0844219537634578,0.240102925642371,0.240102925642371,0.59297575242804,0.0092892362064414,0.932760869486322,0.046305791507678,0.242884468692704
511.565217391304,0.00754545454545455,1.72727272727273,"SA_model_185",11,0.154991415410819,0.975169300225734,-4.09512192527227,0.636293929228647,0.636293929228545,0.636293929228545,0.736340291196724,0.0325627447915168,1.10236450708672,0.0572655404856744,0.461538461538462
623.881422924901,0.00526877470355731,1.22134387351779,"SA_model_186",11,0.157710084759202,0.977426636568849,-2.46987951807229,0.843349068867082,0.781741602731741,0.781741602731741,0.673116107559075,0.019583426526559,1.01930944628065,0.0549646034739311,-0.107692307692308
399.249011857708,0.00982213438735178,2.23320158102767,"SA_model_187",16,0.398692243394569,0.975169300225734,-1.2015397152801,1.48248083713296,1.32244565102809,1.32244565102809,0.820818026162516,0.026518658399431,1.1808141911122,0.0470768609857056,0.162406015037594
343.090909090909,0.0041304347826087,1.9802371541502,"SA_model_188",222,0.660065965064222,0.975169300225734,13.3344573282465,0.335817109578728,0.621178917761588,0.621178917761588,0.635197673343685,0.0177425794808233,0.976710657723353,0.043960405830178,-0.179635868805201
567.723320158103,0.00868379446640316,2.99209486166008,"SA_model_189",10,0.112118111789721,0.975169300225734,-4.13600552642791,0.779373934882712,0.779373934882724,0.779373934882724,0.775056844991454,0.0309255348509389,1.13555046773488,0.0659159703971022,-0.154545454545455
455.407114624506,0.00185375494071146,2.48616600790514,"SA_model_190",16,0.376269212258391,0.975169300225734,-2.10717672290155,0.589695619906393,0.355768648422336,0.355768648422336,0.561953924625488,0.00614862553588621,0.917051898811895,0.0521928583844077,0.257352941176471
230.774703557312,0.00640711462450593,1.47430830039526,"SA_model_191",2939,0.147211461571814,0.972911963882618,-682.309315363858,3.57976907107368,4.52810773471356,4.52810773471356,0.703606645436529,0.0222032185540151,0.9478269100672,0.0488833895219098,-0.00617326076909814
227.264822134387,0.00277865612648221,2.4703557312253,"SA_model_192",965,0.236597013113099,0.972911963882618,-119.986175762526,-0.638584878564629,-0.0375907416870883,-0.0375907416870883,0.591386189110354,0.0101810300457351,0.904523595171757,0.0551435172272356,0.183375480831406
451.897233201581,0.00733201581027668,1.45849802371542,"SA_model_193",424,0.707739870007035,0.975169300225734,21.6361596139887,1.18383100056551,1.5205762428286,1.5205762428286,0.733077814823092,0.0211492615301432,1.11650142797163,0.0316410829703073,0.151151098772531
564.213438735178,0.00505533596837945,1.96442687747036,"SA_model_194",10,0.114833461131676,0.975169300225734,-3.4806014738013,0.874724414861518,0.874724414861427,0.874724414861427,0.674209841132386,0.0186775157013635,1.00778762509864,0.053237965753735,0.146853146853147
339.581027667984,0.00960869565217392,2.97628458498024,"SA_model_195",27,0.44997070652347,0.972911963882618,1.42743677883672,1.24491437646,1.25168681707881,1.25168681707881,0.791630864063535,0.0474276631888567,1.16913168221506,0.0387863382134452,0.125678632201604
395.739130434783,0.00391699604743083,1.20553359683794,"SA_model_196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620.371541501976,0.0084703557312253,2.21739130434783,"SA_model_197",11,0.126437978954818,0.977426636568849,-4.27097681622419,0.773108925538708,0.773108925538705,0.773108925538705,0.784283870673549,0.035379799202433,1.13311551904202,0.0582190859459649,0.230769230769231
508.055335968379,0.0016403162055336,2.72332015810277,"SA_model_198",10,0.126500975533121,0.975169300225734,-4.13600552642791,0.665821317060594,0.66582131706059,0.66582131706059,0.554350460231974,0.00372142846002641,0.906883398096075,0.0581049718288695,-0.372727272727273
283.422924901186,0.00619367588932806,1.71146245059289,"SA_model_199",828,0.144509974233156,0.975169300225734,9.57368909443707,-1.57860171366084,-0.165399786106684,-0.165399786106684,0.702273667272307,0.0220050178438692,1.0322753826875,0.0587359815254424,-0.0632849283977643
311.501976284585,0.00448616600790514,2.8498023715415,"SA_model_200",69,0.502395006215007,0.975169300225734,88.736531541412,0.9577587752187,1.0710864108405,1.0710864108405,0.648975049281644,0.0189645497223442,0.991587093002363,0.0407958950317115,0.256856874748648
